time,lon,lat,v,u
1061424,7.0,43.5,-0.6613282727610904,-1.3343505621876872
1061424,7.25,43.5,-0.5851087681954255,-1.43794902327507
1061424,7.5,43.5,-0.8141111292814383,-1.675200106516141
1061424,7.75,43.5,-1.2438057497576456,-1.4994716588696249
1061424,8.0,43.5,-1.3756139155478933,-1.1948638970034806
1061424,6.0,43.25,-0.4220104900045364,-1.4135521160565396
1061424,6.25,43.25,-0.6163988805960668,-1.3012909850147514
1061424,6.5,43.25,-0.9825963499002766,-1.316848433096133
1061424,6.75,43.25,-1.0446034957198627,-1.4975269778594522
1061424,7.0,43.25,-1.0733720606010384,-1.5033610208899706
1061424,7.25,43.25,-0.9966940928500161,-1.606959481977353
1061424,7.5,43.25,-1.113946052505167,-1.4809087946816129
1061424,7.75,43.25,-1.0460935010722743,-1.282728120826739
1061424,8.0,43.25,-1.1783601300478792,-0.9759988887676792
1061424,6.0,43.0,-0.6978907117933417,-1.309069709055442
1061424,6.25,43.0,-0.8717628748401293,-1.1547327525208257
1061424,6.5,43.0,-0.9478677636094548,-0.9280890202443333
1061424,6.75,43.0,-0.9683839911541977,-1.029742800321543
1061424,7.0,43.0,-1.010906451596095,-0.9906723909353459
1061424,7.25,43.0,-0.9742293967675044,-0.8520696716648541
1061424,7.5,43.0,-1.0504489013331693,-0.7074561201811016
1061424,7.75,43.0,-0.9137122563003298,-0.5356170345549307
1061424,8.0,43.0,-0.49089458360448324,-0.3305415825730811
1061424,6.0,42.75,-0.4962815260324325,-0.9535466625593214
1061424,6.25,42.75,-0.7413300986059537,-0.6675017648811896
1061424,6.5,42.75,-0.8316473461213583,-0.3851694400406602
1061424,6.75,42.75,-0.749697051738726,-0.18787271209950118
1061424,7.0,42.75,-0.7462585778485455,-0.017978307483503153
1061424,7.25,42.75,-0.7179484761527273,0.16358418319353119
1061424,7.5,42.75,-0.6637352044842166,0.293524232509617
1061424,7.75,42.75,-0.5049923265542228,0.37838304022624447
1061424,8.0,42.75,-0.11678862435285864,0.5629509470099094
1061424,6.0,42.5,-0.06509690020381353,-0.3324862635832537
1061424,6.25,42.5,-0.28527384497169683,-0.01514968055961563
1061424,6.5,42.5,-0.3155324152052842,0.29546891351978966
1061424,6.75,42.5,-0.32389936833805644,0.5709064602333431
1061424,7.0,42.5,-0.35175100684851746,0.7885339441899442
1061424,7.25,42.5,-0.32481629470877116,0.999620228385055
1061424,7.5,42.5,-0.2755315022828525,1.1656252709807076
1061424,7.75,42.5,-0.2018335452366531,1.278770347936211
1061424,8.0,42.5,0.14923463895076305,1.4575042116893577
1061424,6.0,42.25,0.25227423985983477,0.17242364233067975
1061424,6.25,42.25,0.10579525213815089,0.4849869174202579
1061424,6.5,42.25,0.07748515044233262,0.7749211771187352
1061424,6.75,42.25,0.054561991174463476,1.055308820949092
1061424,7.0,42.25,0.011581067547208779,1.3042279902511993
1061424,7.25,42.25,0.0496335119318716,1.4937459941516673
1061424,7.5,42.25,0.11164065775145748,1.6636403987676653
1061424,7.75,42.25,0.1619569923444304,1.8471475704548723
1061424,8.0,42.25,0.42121792366403055,1.9945897488625126
1061424,6.0,42.0,0.7009950825283735,0.4936495873746636
1061424,6.25,42.0,0.6180132459786873,0.7017304554631438
1061424,6.5,42.0,0.5637999743101767,0.9195347286024879
1061424,6.75,42.0,0.5247159877584597,1.1597912279501896
1061424,7.0,42.0,0.5125667133464891,1.3413537186272237
1061424,7.25,42.0,0.5393868096898959,1.502408664106073
1061424,7.5,42.0,0.643457952766022,1.6098964872138013
1061424,7.75,42.0,0.7450075483226823,1.8052485341447875
1061424,8.0,42.0,0.8040346834374454,1.9272330702374394
1062096,6.0,44.0,-1.3359568500144796,1.2531359164384797
1062096,6.25,44.0,-0.9248299885452463,1.1398140503002334
1062096,6.5,44.0,-0.6856268215850317,1.0420496322433688
1062096,6.75,44.0,-0.6436774401248312,0.9366832793285563
1062096,7.0,44.0,-0.5294054911745034,0.5313056832989169
1062096,7.25,44.0,-0.5049923265542228,0.22475324042260003
1062096,7.5,44.0,-0.5655094670213973,0.03329055551195936
1062096,7.75,44.0,-0.82431193515564,-0.037955485133459144
1062096,8.0,44.0,-1.1583023656884937,-0.10036206664172909
1062096,6.0,43.75,-1.2080456212997697,1.2803614505808976
1062096,6.25,43.75,-1.009874909429041,1.1603215954984183
1062096,6.5,43.75,-0.754969378370336,1.0362155892128506
1062096,6.75,43.75,-0.41020506298158377,0.8497030014190131
