time,lon,lat,v,u
1042404,6.125,36.125,--,--
1042404,6.375,36.125,--,--
1042404,6.625,36.125,--,--
1042404,6.875,36.125,--,--
1042404,7.125,36.125,--,--
1042404,7.375,36.125,--,--
1042404,7.625,36.125,--,--
1042404,7.875,36.125,--,--
1042404,8.125,36.125,--,--
1042404,8.375,36.125,--,--
1042404,8.625,36.125,--,--
1042404,8.875,36.125,--,--
1042404,9.125,36.125,--,--
1042404,9.375,36.125,--,--
1042404,9.625,36.125,--,--
1042404,9.875,36.125,--,--
1042404,10.125,36.125,--,--
1042404,10.375,36.125,--,--
1042404,10.625,36.125,-3.0500000000000003,4.09
1042404,10.875,36.125,-3.23,3.9
1042404,11.125,36.125,-3.44,3.88
1042404,11.375,36.125,-3.42,3.81
1042404,11.625,36.125,-3.42,3.88
1042404,11.875,36.125,-3.4,3.92
1042404,12.125,36.125,-3.54,4.09
1042404,12.375,36.125,-3.75,4.34
1042404,12.625,36.125,-3.81,4.5200000000000005
1042404,12.875,36.125,-3.63,4.55
1042404,13.125,36.125,-3.5,4.45
1042404,13.375,36.125,-3.58,4.43
1042404,13.625,36.125,-3.8000000000000003,4.5600000000000005
1042404,13.875,36.125,-3.98,4.45
1042404,14.125,36.125,-4.0,4.26
1042404,14.375,36.125,-3.62,4.03
1042404,14.625,36.125,-3.5300000000000002,3.7600000000000002
1042404,14.875,36.125,-3.41,3.74
1042404,0.125,36.375,1.02,0.22
1042404,0.375,36.375,1.05,0.63
1042404,0.625,36.375,1.0,0.86
1042404,0.875,36.375,--,--
1042404,1.125,36.375,--,--
1042404,1.375,36.375,--,--
1042404,1.625,36.375,--,--
1042404,1.875,36.375,--,--
1042404,2.125,36.375,--,--
1042404,2.375,36.375,--,--
1042404,2.625,36.375,--,--
1042404,2.875,36.375,--,--
1042404,3.125,36.375,--,--
1042404,3.375,36.375,--,--
1042404,3.625,36.375,--,--
1042404,3.875,36.375,--,--
1042404,4.125,36.375,--,--
1042404,4.375,36.375,--,--
1042404,4.625,36.375,--,--
1042404,4.875,36.375,--,--
1042404,5.125,36.375,--,--
1042404,5.375,36.375,--,--
1042404,5.625,36.375,--,--
1042404,5.875,36.375,--,--
1042404,6.125,36.375,--,--
1042404,6.375,36.375,--,--
1042404,6.625,36.375,--,--
1042404,6.875,36.375,--,--
1042404,7.125,36.375,--,--
1042404,7.375,36.375,--,--
1042404,7.625,36.375,--,--
1042404,7.875,36.375,--,--
1042404,8.125,36.375,--,--
1042404,8.375,36.375,--,--
1042404,8.625,36.375,--,--
1042404,8.875,36.375,--,--
1042404,9.125,36.375,--,--
1042404,9.375,36.375,--,--
1042404,9.625,36.375,--,--
1042404,9.875,36.375,--,--
1042404,10.125,36.375,--,--
1042404,10.375,36.375,--,--
1042404,10.625,36.375,-2.98,4.33
1042404,10.875,36.375,-3.02,4.2
1042404,11.125,36.375,-3.11,4.14
1042404,11.375,36.375,-3.27,4.0
1042404,11.625,36.375,-3.36,3.95
1042404,11.875,36.375,-3.45,3.98
1042404,12.125,36.375,-3.64,4.21
1042404,12.375,36.375,-3.87,4.22
1042404,12.625,36.375,-3.98,4.38
1042404,12.875,36.375,-3.9,4.32
1042404,13.125,36.375,-3.7,4.19
1042404,13.375,36.375,-3.65,4.15
1042404,13.625,36.375,-3.91,4.21
1042404,13.875,36.375,-3.93,4.17
1042404,14.125,36.375,-3.73,4.1
1042404,14.375,36.375,-3.52,3.81
1042404,14.625,36.375,-3.4,3.5500000000000003
1042404,14.875,36.375,-3.43,3.75
1042404,0.125,36.625,0.66,0.74
1042404,0.375,36.625,0.77,1.01
1042404,0.625,36.625,0.8300000000000001,1.01
1042404,0.875,36.625,0.8300000000000001,0.85
1042404,1.125,36.625,0.8200000000000001,0.76
1042404,1.375,36.625,0.89,0.64
1042404,1.625,36.625,0.78,0.88
1042404,1.875,36.625,0.6900000000000001,1.18
1042404,2.125,36.625,0.46,1.3
1042404,2.375,36.625,--,--
1042404,2.625,36.625,0.26,1.78
1042404,2.875,36.625,--,--
1042404,3.125,36.625,--,--
1042404,3.375,36.625,--,--
1042404,3.625,36.625,--,--
1042404,3.875,36.625,--,--
1042404,4.125,36.625,--,--
1042404,4.375,36.625,--,--
1042404,4.625,36.625,--,--
1042404,4.875,36.625,--,--
1042404,5.125,36.625,--,--
1042404,5.375,36.625,--,--
1042404,5.625,36.625,--,--
1042404,5.875,36.625,--,--
1042404,6.125,36.625,--,--
1042404,6.375,36.625,--,--
1042404,6.625,36.625,--,--
1042404,6.875,36.625,--,--
1042404,7.125,36.625,--,--
1042404,7.375,36.625,--,--
1042404,7.625,36.625,--,--
1042404,7.875,36.625,--,--
1042404,8.125,36.625,--,--
1042404,8.375,36.625,--,--
1042404,8.625,36.625,--,--
1042404,8.875,36.625,--,--
1042404,9.125,36.625,--,--
1042404,9.375,36.625,--,--
1042404,9.625,36.625,--,--
1042404,9.875,36.625,--,--
1042404,10.125,36.625,--,--
1042404,10.375,36.625,--,--
1042404,10.625,36.625,--,--
1042404,10.875,36.625,--,--
1042404,11.125,36.625,-3.09,4.42
1042404,11.375,36.625,-3.29,4.43
1042404,11.625,36.625,-3.38,4.34
1042404,11.875,36.625,-3.69,4.3
1042404,12.125,36.625,-3.9,4.42
1042404,12.375,36.625,-4.0200000000000005,4.3500000000000005
1042404,12.625,36.625,-4.13,4.34
1042404,12.875,36.625,-4.1,4.3100000000000005
1042404,13.125,36.625,-3.91,3.97
1042404,13.375,36.625,-3.74,3.81
1042404,13.625,36.625,-3.8000000000000003,3.68
1042404,13.875,36.625,-3.98,3.81
1042404,14.125,36.625,-3.92,3.86
1042404,14.375,36.625,-3.42,3.5500000000000003
1042404,14.625,36.625,-3.31,3.45
1042404,14.875,36.625,-3.27,3.83
1042404,0.125,36.875,0.31,1.02
1042404,0.375,36.875,0.37,1.06
1042404,0.625,36.875,0.5700000000000001,1.12
1042404,0.875,36.875,0.58,0.93
1042404,1.125,36.875,0.75,0.78
1042404,1.375,36.875,0.81,0.81
1042404,1.625,36.875,0.8,1.1400000000000001
1042404,1.875,36.875,0.59,1.44
1042404,2.125,36.875,0.27,1.54
1042404,2.375,36.875,0.14,1.78
1042404,2.625,36.875,0.11,1.73
1042404,2.875,36.875,0.23,1.98
1042404,3.125,36.875,0.42,2.18
1042404,3.375,36.875,0.81,2.35
1042404,3.625,36.875,1.06,2.31
1042404,3.875,36.875,--,--
1042404,4.125,36.875,--,--
1042404,4.375,36.875,--,--
1042404,4.625,36.875,0.25,2.71
1042404,4.875,36.875,0.06,2.94
1042404,5.125,36.875,-0.06,3.2600000000000002
1042404,5.375,36.875,-0.16,3.63
1042404,5.625,36.875,-0.2,3.5
1042404,5.875,36.875,-0.16,3.3200000000000003
1042404,6.125,36.875,-0.18,3.2600000000000002
1042404,6.375,36.875,--,--
1042404,6.625,36.875,--,--
1042404,6.875,36.875,--,--
1042404,7.125,36.875,--,--
1042404,7.375,36.875,--,--
1042404,7.625,36.875,--,--
1042404,7.875,36.875,-0.91,4.1
1042404,8.125,36.875,--,--
1042404,8.375,36.875,--,--
1042404,8.625,36.875,--,--
1042404,8.875,36.875,--,--
1042404,9.125,36.875,--,--
1042404,9.375,36.875,--,--
1042404,9.625,36.875,--,--
1042404,9.875,36.875,--,--
1042404,10.125,36.875,--,--
1042404,10.375,36.875,-2.64,4.87
1042404,10.625,36.875,-2.66,4.91
1042404,10.875,36.875,--,--
1042404,11.125,36.875,-2.96,4.61
1042404,11.375,36.875,-3.35,4.67
1042404,11.625,36.875,-3.5500000000000003,4.57
1042404,11.875,36.875,-3.91,4.55
1042404,12.125,36.875,-3.98,4.49
1042404,12.375,36.875,-4.0200000000000005,4.39
1042404,12.625,36.875,-4.07,4.3500000000000005
1042404,12.875,36.875,-4.0200000000000005,4.11
1042404,13.125,36.875,-3.79,3.7600000000000002
1042404,13.375,36.875,-3.69,3.5700000000000003
1042404,13.625,36.875,-3.71,3.39
1042404,13.875,36.875,-3.68,3.48
1042404,14.125,36.875,-3.62,3.5300000000000002
1042404,14.375,36.875,-3.6,3.35
1042404,14.625,36.875,--,--
1042404,14.875,36.875,--,--
1042404,0.125,37.125,0.16,1.28
1042404,0.375,37.125,0.29,1.28
1042404,0.625,37.125,0.45,1.37
1042404,0.875,37.125,0.46,1.33
1042404,1.125,37.125,0.45,1.33
1042404,1.375,37.125,0.46,1.54
1042404,1.625,37.125,0.4,1.56
1042404,1.875,37.125,0.29,1.79
1042404,2.125,37.125,0.09,1.9000000000000001
1042404,2.375,37.125,0.06,1.86
1042404,2.625,37.125,0.06,1.94
1042404,2.875,37.125,0.06,2.0300000000000002
1042404,3.125,37.125,0.12,2.29
1042404,3.375,37.125,0.64,2.41
1042404,3.625,37.125,0.9400000000000001,2.27
1042404,3.875,37.125,0.93,2.39
1042404,4.125,37.125,0.8,2.4
1042404,4.375,37.125,0.49,2.39
1042404,4.625,37.125,0.16,2.47
1042404,4.875,37.125,-0.08,2.72
1042404,5.125,37.125,-0.41000000000000003,2.85
1042404,5.375,37.125,-0.53,3.25
1042404,5.625,37.125,-0.45,3.42
1042404,5.875,37.125,-0.2,3.31
1042404,6.125,37.125,-0.11,3.2
1042404,6.375,37.125,-0.31,3.3200000000000003
1042404,6.625,37.125,-0.5,3.67
1042404,6.875,37.125,-0.44,3.9
1042404,7.125,37.125,-0.43,3.7800000000000002
1042404,7.375,37.125,-0.77,3.81
1042404,7.625,37.125,-1.05,3.98
1042404,7.875,37.125,-1.09,4.08
1042404,8.125,37.125,-0.9500000000000001,4.26
1042404,8.375,37.125,-0.9,4.47
1042404,8.625,37.125,-1.05,4.44
1042404,8.875,37.125,-1.41,4.51
