time,lon,lat,v,u
1053336,7.25,43.25,-1.3565797811898217,-1.9311260291902226
1053336,7.5,43.25,-1.49914422629763,-2.0658756496104687
1053336,7.75,43.25,-1.5880214278363585,-2.0531689968076825
1053336,8.0,43.25,-1.9639610337648603,-1.9262206702012399
1053336,8.25,43.25,-1.7618443520930307,-1.832486943014174
1053336,8.5,43.25,-1.3057928088819768,-1.6781749873487077
1053336,8.75,43.25,-0.6329298762755038,-1.4721499098114363
1053336,9.0,43.25,-0.19350655496219593,-1.502409473695281
1053336,9.25,43.25,0.009641334269183677,-1.5609782780095198
1053336,9.5,43.25,0.13854227921295248,-1.6205517944058392
1053336,9.75,43.25,-0.061640888284720585,-1.5258133551366924
1053336,10.0,43.25,-0.4669054591879296,-1.5795359011726589
1053336,6.0,43.0,-1.9913524845654111,0.49176670710294285
1053336,6.25,43.0,-1.813598081487954,0.0034766352116819
1053336,6.5,43.0,-1.68862861536497,-0.4428519320750286
1053336,6.75,43.0,-1.6339101642363403,-0.9369929743266423
1053336,7.0,43.0,-1.7383843801132648,-1.2338558442261587
1053336,7.25,43.0,-1.6426754284925165,-1.413522004786487
1053336,7.5,43.0,-1.715955615693049,-1.5238630316832413
1053336,7.75,43.0,-1.7188558869542838,-1.5375743965681086
1053336,8.0,43.0,-1.4786489760515709,-1.598093524335798
1053336,8.25,43.0,-1.2032521071792086,-1.5443709782998314
1053336,8.5,43.0,-0.7559658282243311,-1.431134016578256
1053336,8.75,43.0,-0.40052147254188863,-1.4652942273690028
1053336,9.0,43.0,-0.03038240913585666,-1.5229174203118712
1053336,9.25,43.0,0.09851853580791214,-1.577585577719208
1053336,9.5,43.0,-0.04501266638697432,-1.5512266607422651
1053336,9.75,43.0,-0.26085729869531504,-1.4428359572989615
1053336,10.0,43.0,-0.6524583694344848,-1.5072557319735531
1053336,6.0,42.75,-2.7169359036538854,0.8198938529683846
1053336,6.25,42.75,-2.5411150147505848,0.348211080786812
1053336,6.5,42.75,-2.3438965689866187,-0.07370889297640654
1053336,6.75,42.75,-2.2120309023091433,-0.42328959682980866
1053336,7.0,42.75,-2.088994950360316,-0.6801412855782255
1053336,7.25,42.75,-1.9805892556626064,-0.8656584164989067
1053336,7.5,42.75,-1.8819800327806233,-0.9985168141764127
1053336,7.75,42.75,-1.7608775950059525,-1.1371670815035608
1053336,8.0,42.75,-1.5128077264616695,-1.1771782626546603
1053336,8.25,42.75,-1.0880146623994795,-1.1566703160380702
1053336,8.5,42.75,-0.5147921602345396,-1.086399571003126
1053336,8.75,42.75,-0.0841341031774081,-1.0082684314436674
1053336,9.0,42.75,0.08582179273095081,-1.0990471230952017
1053336,9.25,42.75,-0.03921212386450468,-1.1420724404925435
1053336,9.5,42.75,-0.30184779918743354,-1.4828471384500612
1053336,9.75,42.75,-0.520657153229481,-1.4223280106823715
1053336,10.0,42.75,-0.7706605359479206,-1.4965585033349282
1053336,6.0,42.5,-3.375104128536769,1.1206573697748028
1053336,6.25,42.5,-3.139795453541919,0.7622706600255162
1053336,6.5,42.5,-2.8702635776644985,0.48000566567152664
1053336,6.75,42.5,-2.6485539523612163,0.1479778728991829
1053336,7.0,42.5,-2.471830756843309,-0.12932266175511342
1053336,7.25,42.5,-2.293109596678774,-0.30609288749062075
1053336,7.5,42.5,-2.1710404018170246,-0.4672605255985206
1053336,7.75,42.5,-2.029442713796295,-0.604906080843588
1053336,8.0,42.5,-1.7169223727801273,-0.5765968404131941
1053336,8.25,42.5,-1.2296123504202094,-0.5228742943772275
1053336,8.5,42.5,-0.4581401949317532,-0.4428519320750286
1053336,8.75,42.5,0.002809584187163816,-0.4066822971201204
1053336,9.0,42.5,0.1424737580337374,-0.34905910417725194
1053336,9.25,42.5,-0.1768783330644499,-0.35100942763070286
1053336,9.5,42.5,-0.5811761468805805,-0.9252319328952261
1053336,9.75,42.5,-0.842909515588903,-1.2875783902621252
1053336,10.0,42.5,-0.8497412656709229,-1.4418312452168809
1053336,6.0,42.25,-3.8751108939736483,1.3667527291738841
1053336,6.25,42.25,-3.6553992333169942,1.1382102808558612
1053336,6.5,42.25,-3.3614406283727294,0.9243839095047861
1053336,6.75,42.25,-3.060650273346445,0.7193044433388849
1053336,7.0,42.25,-2.816511883622947,0.4780553422180757
1053336,7.25,42.25,-2.572373493899449,0.3149964813674356
1053336,7.5,42.25,-2.3399650901658338,0.20465545447068118
1053336,7.75,42.25,-2.1631774441754548,0.12161895592223998
1053336,8.0,42.25,-1.8164983527491887,0.19880448411032842
1053336,8.25,42.25,-1.2657690654769365,0.28178188194805903
1053336,8.5,42.25,-0.45130844484973354,0.2603283239600988
1053336,8.75,42.25,-0.014785394797660611,0.16168923778405003
1053336,9.0,42.25,-0.020650387792602087,0.029835552188624825
1053336,9.25,42.25,-0.49133218825477365,0.06109982815455045
1053336,9.5,42.25,-0.928821995393925,-0.49846570085373554
1053336,9.75,42.25,-1.0577229403376938,-0.8490511167892184
1053336,10.0,42.25,-0.8516747798450794,-1.0434333543164949
1053336,6.0,42.0,-4.053832054138184,1.4751434326171875
1053336,6.25,42.0,-3.8263218863124315,1.3882062871618444
1053336,6.5,42.0,-3.5538252887013044,1.2446506608457137
1053336,6.75,42.0,-3.2188761832649213,1.144061251216214
1053336,7.0,42.0,-2.892692342084714,1.0317699008660088
1053336,7.25,42.0,-2.587003751150567,0.9243839095047861
1053336,7.5,42.0,-2.2677161105248516,0.9165235149802717
1053336,7.75,42.0,-1.9200702620115069,0.9389817850503128
1053336,8.0,42.0,-1.5245377124515525,1.0317699008660088
1053336,8.25,42.0,-0.9874074748708679,1.232948720125008
1053336,8.5,42.0,-0.476701931003656,1.1070051056006462
1053336,8.75,42.0,-0.1661151041616451,0.7808282831886553
1053336,9.0,42.0,-0.1759115759773715,0.2563685763424863
1053336,9.25,42.0,-0.771627293034999,0.07280176887525597
1053336,9.5,42.0,-1.1719936280303447,-0.12542201484821158
1053336,9.75,42.0,-1.3340865662971342,-0.28558494087403063
1053336,10.0,42.0,-0.9483504885529059,-0.35886982215521723
